# time dst_kyoto dst_l1 dst_stb dst_pers v_l1 v_stb v_pers
732769.41667 -17.00000 -25.70204 -24.38323 -24.37436 617.00000 587.81283 561.96000
732769.45833 -15.00000 -24.58606 -22.19483 -25.80888 605.00000 591.70979 561.00000
732769.50000 -15.00000 -22.03982 -20.74508 -27.68721 606.00000 588.92175 555.28000
732769.54167 -15.00000 -20.82815 -21.11406 -27.81576 592.00000 592.64185 553.12000
732769.58333 -16.00000 -20.51551 -21.26461 -27.87430 582.00000 580.61229 560.68000
732769.62500 -18.00000 -22.89765 -23.22335 -27.23095 578.00000 565.33151 580.60000
732769.66667 -23.00000 -27.09437 -28.68484 -27.93591 584.00000 561.89227 581.48000
732769.70833 -26.00000 -31.21823 -30.40533 -26.67114 586.00000 578.06887 578.88000
732769.75000 -23.00000 -29.60113 -29.01537 -26.77591 594.00000 598.83685 600.48000
732769.79167 -18.00000 -28.18749 -28.62885 -26.17897 587.00000 607.29362 615.12000
732769.83333 -14.00000 -26.16984 -26.14255 -26.25546 585.00000 598.98387 613.32000
732769.87500 -13.00000 -25.96055 -24.92265 -26.06151 566.00000 580.94646 612.12000
732769.91667 -14.00000 -24.15136 -25.60791 -24.73684 565.00000 572.69057 616.56000
732769.95833 -18.00000 -24.26261 -25.31050 -24.37640 566.00000 566.68976 621.64000
732770.00000 -24.00000 -23.93585 -27.16887 -25.66743 557.00000 559.34631 603.68000
732770.04167 -29.00000 -25.84809 -30.33515 -27.64853 555.00000 558.55770 580.36000
732770.08333 -33.00000 -25.62246 -32.09049 -27.55747 543.00000 556.55084 580.64000
732770.12500 -30.00000 -25.11819 -29.73496 -27.26043 551.00000 543.48994 577.24000
732770.16667 -28.00000 -25.76031 -28.46513 -25.84533 548.00000 538.35681 573.60000
732770.20833 -28.00000 -25.21217 -27.76182 -25.76963 541.00000 523.69080 569.24000
732770.25000 -26.00000 -26.34959 -28.39924 -26.21877 525.00000 522.71698 557.28000
732770.29167 -26.00000 -25.64252 -26.84431 -25.52797 520.00000 518.72123 546.28000
732770.33333 -26.00000 -26.36395 -28.23657 -24.24983 508.00000 537.69311 533.72000
732770.37500 -25.00000 -25.83066 -27.89950 -22.70826 517.00000 530.14956 516.60000
732770.41667 -25.00000 -26.20336 -25.18482 -21.84698 502.00000 519.02222 499.20000
732770.45833 -19.00000 -25.50422 -23.34532 -20.84448 493.00000 499.51747 489.92000
732770.50000 -18.00000 -24.05847 -24.41693 -19.91976 496.00000 489.01345 484.88000
732770.54167 -20.00000 -24.69649 -23.95669 -18.76531 501.00000 515.35512 479.40000
732770.58333 -20.00000 -23.66001 -23.91026 -18.01150 494.00000 491.22937 475.44000
732770.62500 -19.00000 -21.58216 -22.44274 -17.17698 500.00000 488.49699 473.48000
732770.66667 -20.00000 -21.86383 -23.62417 -17.28601 503.00000 491.42573 482.88000
732770.70833 -22.00000 -22.63183 -20.23962 -17.40984 503.00000 504.74670 484.72000
732770.75000 -22.00000 -23.27436 -22.02460 -17.32078 489.00000 466.17522 466.04000
732770.79167 -21.00000 -24.22332 -21.50714 -16.10988 476.00000 464.50287 450.84000
732770.83333 -15.00000 -23.32039 -20.17273 -14.78406 483.00000 439.32225 449.60000
732770.87500 -14.00000 -23.73704 -20.35633 -13.68475 463.00000 436.86668 442.12000
732770.91667 -19.00000 -22.77104 -20.38103 -13.03319 460.00000 438.53608 425.72000
732770.95833 -19.00000 -22.65092 -19.54020 -12.15832 465.00000 435.04943 422.64000
732771.00000 -20.00000 -22.95016 -18.28977 -12.18684 447.00000 431.17920 423.92000
732771.04167 -20.00000 -21.57749 -16.04254 -11.29141 441.00000 433.25173 419.92000
732771.08333 -21.00000 -20.94085 -16.66881 -11.80776 434.00000 428.36892 409.68000
732771.12500 -21.00000 -21.37738 -17.63753 -11.57887 429.00000 427.65897 400.96000
732771.16667 -17.00000 -20.82165 -15.90935 -10.68046 427.00000 430.39183 395.84000
732771.20833 -14.00000 -20.14827 -16.16561 -11.34461 429.00000 425.15291 389.40000
732771.25000 -17.00000 -19.97547 -16.51093 -11.04223 424.00000 408.14367 387.52000
732771.29167 -18.00000 -19.95344 -17.16729 -10.69773 420.00000 401.58840 383.84000
732771.33333 -17.00000 -19.72867 -15.33824 -11.14143 414.00000 397.68019 375.84000
732771.37500 -14.00000 -18.50040 -14.21768 -11.02847 412.00000 398.65715 372.00000
732771.41667 -14.00000 -18.21407 -15.20148 -11.15949 407.00000 399.05069 373.56000
732771.45833 -15.00000 -18.80447 -15.15567 -10.47651 432.00000 394.56969 371.36000
732771.50000 -18.00000 -18.36498 -14.23843 -10.31913 411.00000 389.12949 369.04000
732771.54167 -19.00000 -17.80311 -13.46635 -9.90044 413.00000 390.07389 366.36000
732771.58333 -19.00000 -17.33390 -12.52890 -9.95971 407.00000 389.46846 363.00000
732771.62500 -17.00000 -16.44902 -13.79696 -9.21857 408.00000 388.64842 364.04000
732771.66667 -16.00000 -15.92959 -13.64214 -8.51351 423.00000 396.07533 364.48000
732771.70833 -12.00000 -15.11018 -12.97411 -7.57157 413.00000 402.43737 364.00000
732771.75000 -10.00000 -15.42689 -12.36234 -6.99106 415.00000 400.79741 365.04000
732771.79167 -12.00000 -15.91540 -13.53867 -7.33403 405.00000 398.29704 364.44000
732771.83333 -11.00000 -15.47452 -13.94029 -8.98521 399.00000 382.96870 365.60000
732771.87500 -12.00000 -14.99634 -14.31385 -10.05916 397.00000 382.21881 364.88000
732771.91667 -13.00000 -15.90697 -13.85732 -9.43682 406.00000 395.61498 362.00000
732771.95833 -16.00000 -17.31904 -13.59926 -9.95672 404.00000 403.81695 365.12000
732772.00000 -17.00000 -17.75615 -13.82334 -11.58497 402.00000 375.89996 365.92000
732772.04167 -15.00000 -17.87154 -12.86613 -14.17386 403.00000 370.84330 362.96000
732772.08333 -16.00000 -17.61753 -15.13439 -15.82915 393.00000 371.37953 361.48000
732772.12500 -15.00000 -17.34439 -14.49578 -17.34785 387.00000 379.12072 359.44000
732772.16667 -14.00000 -16.08469 -13.92234 -18.34434 382.00000 379.55742 356.44000
732772.20833 -10.00000 -15.48277 -12.82601 -19.42487 378.00000 370.97043 356.04000
732772.25000 -11.00000 -15.58960 -13.03217 -19.46855 374.00000 354.90284 358.56000
732772.29167 -16.00000 -16.17178 -13.17894 -19.31420 368.00000 357.66070 357.92000
732772.33333 -18.00000 -17.06879 -13.61791 -19.30760 361.00000 358.96762 354.44000
732772.37500 -17.00000 -16.17588 -13.79163 -19.37914 362.00000 352.06215 350.92000
732772.41667 -17.00000 -15.66263 -14.23912 -18.66420 350.00000 345.00716 347.44000
732772.45833 -17.00000 -15.32014 -13.22188 -17.80567 356.00000 343.03120 348.60000
732772.50000 -17.00000 -14.45442 -12.05573 -17.15139 357.00000 342.97382 352.56000
732772.54167 -18.00000 -13.43663 -12.55797 -16.80185 358.00000 343.93117 348.80000
732772.58333 -16.00000 -13.45330 -13.29963 -15.97183 360.00000 345.70389 345.04000
732772.62500 -16.00000 -14.11761 -12.96155 -12.38789 364.00000 344.71221 341.84000
732772.66667 -17.00000 -15.30180 -13.00543 -10.14166 359.00000 345.56882 336.44000
732772.70833 -16.00000 -15.63342 -13.53371 -9.07452 353.00000 347.76647 330.84000
732772.75000 -15.00000 -14.84234 -13.91852 -7.17934 355.00000 349.14413 329.08000
732772.79167 -10.00000 -14.74449 -14.63634 -8.28399 355.00000 347.12921 331.00000
732772.83333 -7.00000 -15.26876 -14.48022 -7.99445 356.00000 343.50584 335.16000
732772.87500 -7.00000 -16.07546 -15.07989 -7.88577 354.00000 339.92641 336.92000
732772.91667 -11.00000 -17.30684 -15.46174 -8.38356 352.00000 337.97788 330.84000
732772.95833 -14.00000 -17.49091 -15.31810 -7.82417 351.00000 337.03334 327.00000
732773.00000 -17.00000 -17.22445 -15.17559 -8.35496 349.00000 335.76023 326.48000
732773.04167 -15.00000 -17.25099 -15.09932 -8.59636 348.00000 333.62018 322.88000
732773.08333 -13.00000 -17.00819 -15.24230 -10.62129 347.00000 329.56814 320.00000
732773.12500 -13.00000 -16.85194 -13.95571 -9.77790 346.00000 330.78631 318.44000
732773.16667 -12.00000 -16.48191 -12.66708 -9.89994 343.00000 327.53505 320.12000
732773.20833 -10.00000 -15.53043 -11.74548 -9.74011 341.00000 325.98807 322.48000
732773.25000 -10.00000 -14.87812 -11.52425 -9.60920 334.00000 318.02910 318.88000
732773.29167 -12.00000 -14.13474 -12.39292 -9.90575 331.00000 312.02485 314.96000
732773.33333 -12.00000 -13.57608 -11.24120 -9.11540 334.00000 320.20950 314.00000
732773.37500 -11.00000 -13.06053 -10.95575 -7.70406 334.00000 319.35904 311.92000
732773.41667 -10.00000 -12.48273 -10.14374 -7.01194 333.00000 319.08642 309.48000
732773.45833 -9.00000 -12.25567 -9.82484 -7.02856 333.00000 317.27958 304.32000
732773.50000 -10.00000 -11.57171 -10.22214 -8.21224 330.00000 314.08337 300.00000
732773.54167 -11.00000 -11.21644 -11.52478 -7.35745 329.00000 301.60387 308.32000
732773.58333 -11.00000 -10.69780 -10.38318 -6.38366 327.00000 304.00000 321.20000
732773.62500 -12.00000 -10.70582 -11.11355 -5.71197 322.00000 304.00000 337.96000
732773.66667 -15.00000 -9.78399 -11.59050 -8.99231 318.00000 303.97890 350.56000
732773.70833 -13.00000 -9.58333 -10.12762 -18.22460 312.00000 303.87196 347.84000
732773.75000 -10.00000 -9.28810 -10.09482 -24.16258 311.00000 303.07337 344.00000
732773.79167 -7.00000 -9.32973 -10.10138 -20.46677 313.00000 297.50189 344.00000
732773.83333 -4.00000 -8.81392 -9.25024 -16.29835 311.00000 295.36999 346.08000
732773.87500 -2.00000 -8.40960 -8.47254 -12.03761 308.00000 294.00000 351.12000
732773.91667 -3.00000 -7.41948 -7.62646 -11.02670 309.00000 294.00000 351.40000
732773.95833 -5.00000 -6.88631 -7.00708 -12.34743 308.00000 294.00000 353.16000
732774.00000 -5.00000 -6.47612 -6.35503 -10.60394 306.00000 292.93422 365.32000
732774.04167 -5.00000 -6.10138 -6.62425 -9.25173 303.00000 291.00000 372.48000
732774.08333 -5.00000 -6.12170 -6.36169 -8.12016 302.00000 290.98070 370.96000
732774.12500 -5.00000 -5.55201 -6.06519 -5.16058 298.00000 290.97051 373.12000
732774.16667 -4.00000 -4.60837 -5.01191 -5.70163 296.00000 291.00000 394.20000
732774.20833 -2.00000 -4.81533 -4.66782 -3.47723 296.00000 290.22455 409.96000
732774.25000 0.00000 -4.87778 -4.66511 -1.21729 298.00000 289.87784 411.08000
732774.29167 0.00000 -2.00705 -3.79139 -3.95654 303.00000 291.71359 422.88000
732774.33333 -1.00000 -1.87897 -2.54880 -6.75425 301.00000 292.93523 425.24000
732774.37500 -5.00000 -1.63686 -2.31288 -8.19498 302.00000 294.02300 423.16000
732774.41667 -6.00000 -1.97988 -2.61360 -8.26830 290.00000 295.47800 431.68000
732774.45833 -2.00000 -1.39182 -2.76390 -8.26409 303.00000 293.91774 438.60000
732774.50000 1.00000 -0.30091 -2.04788 -8.04598 307.00000 295.93545 445.16000
732774.54167 1.00000 -1.40457 -1.06187 -5.02944 304.00000 301.51844 454.72000
732774.58333 0.00000 -1.61845 0.81589 -2.09456 302.00000 303.15946 470.40000
732774.62500 3.00000 -0.01638 0.35806 2.62119 302.00000 298.55137 477.92000
732774.66667 3.00000 1.77485 1.07533 5.11301 302.00000 297.56585 476.00000
732774.70833 2.00000 0.85916 2.00169 7.96019 300.00000 298.07633 490.04000
732774.75000 2.00000 1.75291 0.48030 8.29804 298.00000 294.54670 501.44000
732774.79167 2.00000 1.59611 -0.45577 6.75687 297.00000 292.34838 496.36000
732774.83333 4.00000 1.02943 -0.51552 3.70101 295.00000 291.00000 495.08000
732774.87500 6.00000 1.34922 -0.69935 2.01297 300.00000 293.23074 502.20000
732774.91667 13.00000 3.87952 2.13175 1.38823 313.00000 303.03506 510.64000
732774.95833 32.00000 22.74311 11.35079 3.10244 355.00000 325.65843 521.28000
732775.00000 33.00000 27.54401 18.60201 3.78440 379.00000 341.90976 530.08000
732775.04167 40.00000 32.28298 21.87828 2.55904 399.00000 347.73844 525.24000
732775.08333 10.00000 8.68941 19.95544 -0.12940 359.00000 335.91435 529.92000
732775.12500 6.00000 3.47147 -0.37208 -0.17033 335.00000 310.91234 558.72000
732775.16667 12.00000 5.48622 2.31231 1.09864 317.00000 300.20004 588.48000
732775.20833 30.00000 24.92761 10.98548 -0.63269 330.00000 312.76139 605.20000
732775.25000 32.00000 29.58737 10.87566 -2.80566 326.00000 321.16860 626.12000
732775.29167 4.00000 4.45443 6.39700 -6.10586 329.00000 335.24813 636.84000
732775.33333 9.00000 4.18441 2.02819 -10.30268 343.00000 358.31641 627.28000
732775.37500 6.00000 3.21713 -0.00707 -12.32900 400.00000 391.07917 625.12000
732775.41667 1.00000 2.49317 -11.79534 -14.78080 476.00000 415.97893 647.24000
732775.45833 -3.00000 -0.48205 -14.45498 -14.54703 474.00000 435.62223 671.24000
732775.50000 -5.00000 -5.38874 -11.23765 -12.20189 457.00000 447.50594 687.92000
732775.54167 -10.00000 -10.11176 -12.22990 -11.29489 481.00000 447.66431 686.56000
732775.58333 -11.00000 -10.84265 -13.60822 -11.85098 481.00000 466.99553 670.28000
732775.62500 -10.00000 -10.06117 -14.72663 -11.32958 477.00000 437.89082 669.68000
732775.66667 -10.00000 -8.74958 -15.17660 -9.20928 469.00000 442.88211 690.64000
732775.70833 -8.00000 -8.42376 -15.09028 -9.65070 467.00000 463.45427 686.24000
732775.75000 -7.00000 -7.06197 -16.60732 -10.56703 473.00000 447.58127 657.60000
732775.79167 -7.00000 -8.27207 -15.63043 -10.23984 457.00000 429.93303 661.00000
732775.83333 -6.00000 -8.64544 -15.47122 -12.06795 456.00000 417.68546 669.88000
732775.87500 -3.00000 -8.22814 -15.20997 -14.55854 438.00000 416.31286 663.36000
732775.91667 -3.00000 -8.45432 -13.38180 -13.35085 432.00000 413.18841 662.08000
732775.95833 -2.00000 -5.49456 -10.25889 -12.00549 412.00000 405.14877 671.28000
732776.00000 -2.00000 -4.53232 -8.56592 -12.01850 406.00000 400.01121 685.80000
732776.04167 -2.00000 -4.32227 -9.52802 -11.73607 402.00000 387.38505 681.56000
732776.08333 -4.00000 -3.51895 -10.13687 -12.29252 399.00000 375.38398 668.40000
732776.12500 -1.00000 -1.53904 -8.73830 -9.83123 398.00000 377.62607 670.68000
732776.16667 0.00000 -0.80455 -6.71835 -9.85793 389.00000 386.97878 675.52000
732776.20833 0.00000 -0.36035 -5.93466 -10.05834 379.00000 386.18940 665.60000
732776.25000 1.00000 0.36101 -10.27953 -9.51071 379.00000 386.44051 659.64000
732776.29167 1.00000 1.54398 -10.31984 -8.22447 382.00000 408.42517 667.16000
732776.33333 -1.00000 0.81996 -9.39426 -6.11083 379.00000 417.27315 666.32000
732776.37500 -2.00000 -0.41607 -11.13293 -4.84382 396.00000 404.24710 659.40000
732776.41667 -3.00000 0.26482 -11.75433 -4.51157 395.00000 389.07588 666.36000
732776.45833 1.00000 4.01414 -9.35545 -5.52130 401.00000 393.41066 690.60000
732776.50000 3.00000 1.96596 -8.70588 -5.80249 397.00000 403.20300 701.36000
732776.54167 1.00000 -1.73476 -3.97317 -6.15369 396.00000 421.61273 697.48000
732776.58333 0.00000 1.40259 2.56784 -6.78720 425.00000 440.42912 692.32000
732776.62500 3.00000 5.72114 0.76622 -6.41372 416.00000 449.26042 691.12000
732776.66667 4.00000 1.48914 -0.64889 -5.86281 437.00000 474.45005 688.80000
732776.70833 -4.00000 2.60170 -3.55245 -6.23863 478.00000 485.49941 684.52000
732776.75000 -1.00000 3.92131 3.68696 -5.94015 468.00000 461.61899 681.36000
732776.79167 2.00000 4.50857 3.67260 -6.28946 443.00000 424.83598 669.16000
732776.83333 2.00000 2.14814 1.92753 -7.81714 427.00000 425.18801 653.72000
732776.87500 2.00000 0.07040 -1.66632 -8.30115 427.00000 427.76203 652.72000
732776.91667 -1.00000 -4.14442 -9.68520 -7.76559 438.00000 428.98019 662.68000
732776.95833 -8.00000 -9.94532 -8.13386 -5.40608 439.00000 436.95855 667.00000
732777.00000 -11.00000 -10.10268 -7.01334 -5.00348 439.00000 435.55119 661.28000
732777.04167 -9.00000 -7.67094 -6.22775 -5.09699 444.00000 450.01328 659.64000
732777.08333 -4.00000 -4.64109 -5.56836 -4.46451 461.00000 470.18971 658.84000
732777.12500 -1.00000 -3.46623 -3.60773 -4.24820 505.00000 482.09987 647.20000
732777.16667 -2.00000 -6.74319 -8.59221 -3.48152 501.00000 476.60259 644.68000
732777.20833 -2.00000 -5.94721 -11.06462 -2.63699 508.00000 467.07281 646.92000
732777.25000 -5.00000 -8.06531 -12.46684 -1.70922 480.00000 475.31197 647.08000
732777.29167 -6.00000 -6.98521 -11.51393 -1.21043 492.00000 479.19169 646.40000
732777.33333 -5.00000 -8.06264 -13.72593 -1.98255 485.00000 472.81438 652.32000
732777.37500 -2.00000 -8.67359 -14.52579 -2.87758 486.00000 469.20312 651.68000
732777.41667 -2.00000 -7.04928 -13.35789 -3.09570 491.00000 487.26704 649.20000
732777.45833 -2.00000 -7.55939 -13.68189 -2.49210 489.00000 465.01425 652.44000
732777.50000 0.00000 -7.13749 -12.38110 -2.48792 486.00000 480.67131 651.52000
732777.54167 0.00000 -6.34943 -9.97373 -1.97982 474.00000 459.36414 654.08000
732777.58333 -2.00000 -5.55959 -8.27027 -3.10108 475.00000 447.83601 648.20000
732777.62500 -2.00000 -5.10713 -8.31164 -4.03148 477.00000 463.14973 640.48000
732777.66667 0.00000 -4.39894 -6.28426 -3.78358 485.00000 463.96503 644.68000
732777.70833 2.00000 -4.47546 -7.47006 -3.37967 498.00000 493.07686 645.88000
732777.75000 2.00000 -3.77190 -6.76113 -2.78109 480.00000 498.38216 637.80000
732777.79167 0.00000 -3.53105 -6.07705 -2.61977 486.00000 495.64600 639.76000
732777.83333 1.00000 -3.61086 -6.42500 -2.37265 493.00000 495.69786 637.16000
732777.87500 5.00000 -1.36295 -5.96856 -3.12274 499.00000 496.14949 609.24000
732777.91667 8.00000 -3.26670 -3.96788 -2.29644 491.00000 495.88094 606.60000
732777.95833 6.00000 -0.82635 -3.83973 -0.99095 496.00000 509.32885 608.52000
732778.00000 2.00000 -0.42875 -2.93406 -0.11666 499.00000 498.04873 597.00000
732778.04167 -1.00000 -0.94321 -4.74392 0.93001 495.00000 491.37435 598.04000
732778.08333 -4.00000 -2.34176 -2.23794 -0.27824 493.00000 519.54883 589.64000
732778.12500 -1.00000 -0.35218 -1.03862 -0.77012 518.00000 534.72274 595.04000
732778.16667 1.00000 -0.56720 -2.73186 -0.07105 529.00000 525.53399 603.84000
732778.20833 0.00000 0.18981 -2.72250 -1.01150 533.00000 525.20035 595.84000
732778.25000 1.00000 2.66310 -2.28236 -2.31480 546.00000 536.32087 589.92000
732778.29167 3.00000 3.42116 -2.30057 -2.74981 554.00000 546.72220 588.52000
732778.33333 2.00000 -0.58011 -1.97231 -3.42766 532.00000 540.95431 590.04000
732778.37500 1.00000 -1.85349 -3.09020 -3.52914 534.00000 526.04244 594.12000
732778.41667 -12.00000 -8.36530 -4.79561 -2.89519 525.00000 523.47133 598.04000
732778.45833 -23.00000 -16.01032 -7.96637 -3.90151 529.00000 525.41030 600.56000
732778.50000 -25.00000 -20.87100 -10.30466 -2.65413 526.00000 525.58261 622.80000
732778.54167 -20.00000 -23.28194 -10.46108 -1.40143 513.00000 524.86862 640.44000
732778.58333 -20.00000 -22.57155 -10.66321 -2.04362 516.00000 522.52324 625.48000
732778.62500 -21.00000 -20.23622 -11.66212 -2.62383 509.00000 519.59076 614.56000
732778.66667 -20.00000 -18.40155 -11.06848 -2.64109 505.00000 510.08808 619.12000
732778.70833 -21.00000 -17.06365 -8.16094 -2.69362 508.00000 482.91305 627.72000
732778.75000 -24.00000 -14.72072 -7.93659 -3.26343 504.00000 475.53506 612.72000
732778.79167 -24.00000 -14.23775 -7.59969 -3.32739 498.00000 479.03074 612.72000
732778.83333 -21.00000 -13.84848 -9.17458 -3.52093 489.00000 485.31628 631.56000
732778.87500 -18.00000 -13.00890 -10.03077 -3.79166 490.00000 482.17147 640.80000
732778.91667 -18.00000 -14.39854 -8.51884 -3.03880 471.00000 476.77693 648.52000
732778.95833 -19.00000 -15.06775 -9.67732 -2.90837 466.00000 490.45928 643.80000
732779.00000 -18.00000 -13.89825 -10.28174 -2.69914 467.00000 455.18875 639.52000
732779.04167 -16.00000 -12.60882 -10.91401 -2.48074 464.00000 469.44215 638.44000
732779.08333 -14.00000 -13.19474 -11.05275 -2.41582 458.00000 448.18911 635.44000
732779.12500 -12.00000 -11.76361 -10.54495 -2.94175 453.00000 448.34195 629.84000
732779.16667 -14.00000 -11.99660 -9.54380 -4.08117 435.00000 432.24683 625.48000
732779.20833 -16.00000 -13.29337 -8.86361 -4.37189 433.00000 430.90486 615.12000
732779.25000 -15.00000 -12.17749 -9.20738 -4.47251 429.00000 424.74965 611.20000
732779.29167 -15.00000 -10.33543 -8.68919 -3.73559 433.00000 423.60834 609.24000
732779.33333 -14.00000 -9.83269 -8.51125 -3.05157 426.00000 420.38989 600.92000
732779.37500 -10.00000 -9.27555 -9.49843 -2.83607 421.00000 405.14585 600.04000
732779.41667 -9.00000 -7.88648 -8.21187 -3.50537 408.00000 401.75492 599.96000
732779.45833 -8.00000 -6.07983 -6.07648 -3.87495 405.00000 406.59621 598.48000
732779.50000 -6.00000 -4.92232 -5.10048 -4.21426 401.00000 404.58299 594.88000
732779.54167 -6.00000 -6.48603 -6.71805 -4.91360 396.00000 393.71785 591.48000
732779.58333 -6.00000 -4.65992 -7.31639 -5.73666 394.00000 388.17930 583.20000
732779.62500 -7.00000 -4.84130 -6.88350 -5.18450 387.00000 391.31280 575.48000
732779.66667 -7.00000 -4.32148 -6.29790 -4.89964 392.00000 383.43609 567.72000
732779.70833 -9.00000 -4.98625 -7.91161 -5.26244 387.00000 378.45823 555.80000
732779.75000 -9.00000 -4.12873 -8.56615 -6.04787 380.00000 359.90733 551.00000
