# time dst_kyoto dst_l1 dst_stb dst_pers
1919.00000 -4.00000 -0.07501 -10.17290 1.00000
1920.00000 -2.00000 1.00000 -10.17290 1.00000
1921.00000 -2.00000 1.00000 -5.78925 1.00000
1922.00000 -2.00000 1.00000 -4.42610 1.00000
1923.00000 -2.00000 1.00000 -4.42610 1.00000
1924.00000 -3.00000 1.00000 -2.44308 1.00000
1925.00000 -35.00000 -23.43060 -24.78338 -1.33661
1926.00000 -35.00000 -23.43060 -24.78338 -1.33661
1927.00000 -31.00000 -18.69896 -20.53850 1.00000
1928.00000 -21.00000 -11.02014 -15.88542 -1.08581
1929.00000 -20.00000 -8.24536 -10.55692 -1.08581
1930.00000 -22.00000 -10.68385 -8.82644 -0.88621
1931.00000 -22.00000 -10.95158 -7.78344 -1.50433
1932.00000 -23.00000 -16.09158 -6.79021 -1.50433
1933.00000 -23.00000 -16.09158 -8.41782 0.92514
1934.00000 -23.00000 -14.77506 -8.41782 1.00000
1935.00000 -13.00000 -5.43586 -12.17479 1.00000
1936.00000 -5.00000 -1.29629 -12.17479 1.00000
1937.00000 -5.00000 -6.89484 -5.45014 1.00000
1938.00000 -5.00000 -6.89484 -0.20870 1.00000
1939.00000 -6.00000 -5.65718 -4.81278 1.00000
1940.00000 -6.00000 -7.61907 -4.81278 0.69994
1941.00000 -15.00000 -8.28092 -4.79777 0.69994
1942.00000 -15.00000 -9.62905 -4.21704 1.00000
1943.00000 -16.00000 -9.62905 -4.21704 1.00000
1944.00000 -16.00000 -16.13685 -1.27380 0.64172
1945.00000 -21.00000 -16.13685 -5.44034 -8.52874
1946.00000 -21.00000 -12.62418 -14.33027 -8.52874
1947.00000 -24.00000 -17.40099 -14.33027 -0.11879
1948.00000 -24.00000 -17.40099 -11.85850 1.00000
1949.00000 -17.00000 -15.35277 -11.85850 1.00000
1950.00000 -15.00000 -8.29359 -8.15171 1.00000
1951.00000 -8.00000 -8.29359 -16.73778 1.00000
1952.00000 -8.00000 -7.76316 -16.73778 1.00000
1953.00000 -19.00000 -9.92054 -13.56435 1.00000
1954.00000 -19.00000 -19.59331 -31.38464 1.00000
1955.00000 -18.00000 -19.59331 -31.38464 1.00000
1956.00000 -15.00000 -9.47052 -27.75855 -3.32964
1957.00000 -9.00000 -5.07493 -26.58325 -8.01158
1958.00000 -18.00000 -8.57597 -18.72115 -9.41448
1959.00000 -18.00000 -9.65137 -20.15907 -9.41448
1960.00000 -8.00000 -9.65137 -20.15907 -7.34604
1961.00000 -22.00000 -12.80020 -20.61852 -4.63684
1962.00000 -28.00000 -20.21322 -23.48009 -3.39855
1963.00000 -28.00000 -20.21322 -23.48009 -1.99571
1964.00000 -17.00000 -12.91780 -20.57774 -1.99571
1965.00000 -20.00000 -9.41226 -13.80601 1.00000
1966.00000 -20.00000 -8.34033 -13.80601 1.00000
1967.00000 -28.00000 -24.70458 -12.20077 1.00000
1968.00000 -28.00000 -24.70458 -11.45396 1.00000
1969.00000 -59.00000 -41.10737 -9.55628 1.00000
1970.00000 -59.00000 -41.10737 -6.93810 1.00000
1971.00000 -46.00000 -32.07896 -5.76708 -8.62918
1972.00000 -40.00000 -32.07896 -8.46241 -21.44674
1973.00000 -32.00000 -26.38106 -8.46241 -21.44674
1974.00000 -22.00000 -16.68413 -8.40235 -14.56242
1975.00000 -18.00000 -18.21986 -37.07205 -6.84153
1976.00000 -17.00000 -18.21986 -37.07205 -14.34236
1977.00000 -16.00000 -16.25780 -22.05350 -16.52419
1978.00000 -6.00000 -8.61863 -13.27431 -16.52419
1979.00000 -7.00000 -8.60194 -10.29588 -8.27428
1980.00000 -10.00000 -8.60194 -7.42004 -5.97405
1981.00000 -19.00000 -24.76177 -7.42004 -5.97405
1982.00000 -19.00000 -24.76177 -6.20230 -2.91258
1983.00000 -15.00000 -13.25998 -2.56150 1.00000
1984.00000 -9.00000 -6.70800 -7.27130 -6.12298
1985.00000 -12.00000 -12.68593 -7.27130 -6.12298
1986.00000 -12.00000 -12.68593 -6.89187 -3.51985
1987.00000 -13.00000 -13.92547 -5.44711 -3.51985
1988.00000 -13.00000 -13.92547 -4.86578 0.84722
1989.00000 -12.00000 -9.98846 -9.36033 -4.43082
1990.00000 -5.00000 -7.76711 -9.36033 -4.43082
1991.00000 -5.00000 -5.44995 -6.25153 -7.96882
1992.00000 -4.00000 -4.91855 -2.40715 -7.96882
1993.00000 0.00000 1.00000 -1.05908 -5.21242
1994.00000 -3.00000 -0.30929 -1.05908 -16.40646
1995.00000 -4.00000 -3.75253 -24.13805 -16.40646
1996.00000 -9.00000 -21.29646 -24.13805 -12.50978
1997.00000 -10.00000 -21.29646 -21.78994 -19.89025
1998.00000 -10.00000 -15.81554 -14.06896 -19.89025
1999.00000 -23.00000 -15.25474 -4.71439 -11.11922
2000.00000 -23.00000 -15.25474 -11.13106 -7.86490
2001.00000 -23.00000 -14.96091 -11.13106 -5.94622
2002.00000 -13.00000 -12.48567 -10.61097 -5.94622
2003.00000 -13.00000 -17.40692 -8.18456 -21.77306
2004.00000 -10.00000 -17.40692 -9.17114 -21.77306
2005.00000 -10.00000 -13.64720 -38.79217 -16.30988
2006.00000 -9.00000 -12.71642 -40.15848 -8.94196
2007.00000 -8.00000 -9.77449 -40.15848 -10.79515
2008.00000 -5.00000 -7.61458 -30.24832 -10.79515
2009.00000 -16.00000 -21.93089 -34.24576 -10.55412
2010.00000 -30.00000 -26.47492 -34.24576 -6.42885
2011.00000 -30.00000 -26.47492 -26.89213 -21.83401
2012.00000 -25.00000 -21.64237 -22.10078 -21.83401
2013.00000 -19.00000 -19.79082 -35.70311 -15.58593
2014.00000 -19.00000 -20.59196 -35.70311 -14.05622
2015.00000 -19.00000 -20.59196 -30.70009 -10.87263
2016.00000 -17.00000 -18.23120 -20.95335 -19.84816
2017.00000 -17.00000 -19.78725 -21.24714 -32.18478
2018.00000 -15.00000 -22.36720 -21.24714 -49.74591
2019.00000 -14.00000 -22.36720 -16.63733 -49.74591
2020.00000 -11.00000 -10.04939 -32.45663 -41.07478
2021.00000 -10.00000 -10.65107 -32.45663 -33.66060
2022.00000 -10.00000 -10.65107 -30.59991 -32.81880
2023.00000 -11.00000 -9.96072 -29.08755 -15.50224
2024.00000 -26.00000 -15.57049 -20.54127 -18.04841
2025.00000 -26.00000 -15.57049 -18.29827 -18.04841
2026.00000 -6.00000 -6.99195 -16.03567 -16.14631
2027.00000 -9.00000 -6.72599 -13.76681 -14.69723
2028.00000 -9.00000 -8.86492 -12.95282 -6.87673
2029.00000 -15.00000 -13.47396 -12.95282 -7.32711
2030.00000 -15.00000 -13.47396 -12.47836 -7.32711
2031.00000 -15.00000 -10.13619 -10.54755 -7.51584
2032.00000 -7.00000 -6.85181 -6.58928 -21.56231
2033.00000 -5.00000 -2.55529 -6.53528 -23.03542
2034.00000 0.00000 -1.57801 -4.00393 -23.03542
2035.00000 -2.00000 -0.23122 -2.83725 -11.51827
2036.00000 -6.00000 -0.42410 -0.76407 -7.26421
2037.00000 -6.00000 -5.72767 -1.17322 -11.63768
2038.00000 -7.00000 -5.72767 -6.02055 -11.63768
2039.00000 -10.00000 -5.22408 -6.02055 -8.41082
2040.00000 -10.00000 -6.29907 -3.90494 -6.80137
2041.00000 -9.00000 -6.29907 -2.81869 -4.74145
2042.00000 -9.00000 -5.94612 -2.12062 -4.74145
2043.00000 -27.00000 -15.62549 -1.49172 1.00000
2044.00000 -27.00000 -15.62549 1.00000 1.00000
2045.00000 -15.00000 -12.28158 1.00000 -1.11076
2046.00000 -10.00000 -7.37366 -0.03586 -22.69001
2047.00000 -10.00000 -9.05894 -2.50519 -22.69001
2048.00000 -15.00000 -18.14459 -2.50519 -14.83160
2049.00000 -15.00000 -21.65277 -10.90618 -17.37525
2050.00000 -15.00000 -22.37434 -13.06520 -18.52962
2051.00000 -20.00000 -22.37434 -13.06520 -18.52962
2052.00000 -24.00000 -25.35282 -2.99696 -13.93322
2053.00000 -30.00000 -25.35282 -1.03120 -16.85448
2054.00000 -33.00000 -32.04191 -9.42776 -16.85448
2055.00000 -33.00000 -32.04191 -20.32092 -13.51767
2056.00000 -23.00000 -26.20870 -83.84945 -10.10712
2057.00000 -22.00000 -26.20870 -83.84945 -10.10712
2058.00000 -25.00000 -33.02306 -75.31527 -12.02334
2059.00000 -72.00000 -67.96221 -40.56341 -12.02334
2060.00000 -72.00000 -67.96221 -59.46879 -25.60459
2061.00000 -72.00000 -66.55421 -59.46879 -25.60459
2062.00000 -54.00000 -48.59003 -57.12806 -24.77232
2063.00000 -46.00000 -40.81117 -47.52680 -17.22112
2064.00000 -43.00000 -35.87078 -28.01481 -19.66836
2065.00000 -43.00000 -35.87078 -27.22341 -19.66836
2066.00000 -33.00000 -30.02588 -41.03685 -16.71836
2067.00000 -31.00000 -22.91981 -41.03685 -17.76522
2068.00000 -23.00000 -17.12620 -36.20683 -20.31371
2069.00000 -32.00000 -29.64214 -28.15818 -20.31371
2070.00000 -32.00000 -29.64214 -23.81939 -10.79784
2071.00000 -28.00000 -24.07905 -12.74495 -5.77989
2072.00000 -27.00000 -22.32458 -21.01061 -10.40328
2073.00000 -36.00000 -48.33297 -21.01061 -10.40328
2074.00000 -36.00000 -48.33297 -20.35993 -2.87866
2075.00000 -35.00000 -39.33083 -13.79591 -5.31262
2076.00000 -28.00000 -23.89983 -16.77729 -5.37770
2077.00000 -19.00000 -15.58896 -16.77729 -9.06380
2078.00000 -18.00000 -15.10687 -14.60728 -9.06380
2079.00000 -20.00000 -14.99401 -5.79874 -4.64444
2080.00000 -20.00000 -14.99401 -2.99063 -2.45452
2081.00000 -20.00000 -13.59621 1.00000 0.24806
2082.00000 -11.00000 -9.12663 -64.45548 0.24806
2083.00000 -18.00000 -17.76491 -64.45548 1.00000
2084.00000 -18.00000 -20.05021 -47.26513 -3.13591
2085.00000 -12.00000 -20.05021 -21.73567 -3.13591
2086.00000 -14.00000 -8.98500 -20.41423 -0.72585
2087.00000 -33.00000 -37.82507 -20.41423 -1.79942
2088.00000 -33.00000 -37.82507 -16.49937 -1.79942
2089.00000 -31.00000 -27.59302 -14.65173 -1.10448
2090.00000 -31.00000 -25.84686 -14.36038 -11.22188
2091.00000 -24.00000 -19.21135 -11.91307 -11.22188
2092.00000 -19.00000 -16.90725 -9.90980 -7.68183
2093.00000 -10.00000 -12.01713 -10.29362 -1.20474
2094.00000 -8.00000 -8.96777 -10.29362 -5.20887
2095.00000 -8.00000 -9.24338 -19.72187 -13.57103
2096.00000 -11.00000 -9.24338 -19.72187 -18.45032
2097.00000 -11.00000 -8.59397 -12.16146 -19.01679
2098.00000 -10.00000 -6.56155 -10.02266 -19.01679
2099.00000 -12.00000 -15.97738 -8.79742 -20.56792
2100.00000 -12.00000 -15.97738 -13.55561 -21.42177
2101.00000 -14.00000 -11.66266 -13.55561 -25.67258
2102.00000 -14.00000 -11.86460 -8.99229 -25.67258
2103.00000 -13.00000 -13.47285 -6.28791 -22.14029
2104.00000 -12.00000 -13.47285 -7.04145 -22.14029
2105.00000 -10.00000 -10.83408 -9.90488 -28.16490
2106.00000 -58.00000 -57.36206 -46.90515 -61.52937
2107.00000 -58.00000 -57.36206 -46.90515 -61.52937
2108.00000 -37.00000 -38.58195 -44.09874 -60.62891
2109.00000 -33.00000 -30.85340 -40.42036 -42.76854
2110.00000 -26.00000 -27.20903 -34.83168 -36.05185
2111.00000 -29.00000 -27.86775 -29.80653 -30.25017
2112.00000 -29.00000 -27.86775 -28.79406 -30.25017
2113.00000 -25.00000 -22.53776 -23.16275 -26.16836
2114.00000 -33.00000 -28.35566 -21.50169 -18.73005
2115.00000 -33.00000 -28.35566 -19.31085 -14.09116
2116.00000 -32.00000 -27.62551 -21.37913 -24.24719
2117.00000 -21.00000 -19.53012 -21.37913 -24.24719
2118.00000 -13.00000 -7.19557 -16.73973 -19.75168
2119.00000 -13.00000 -7.19557 -27.55674 -18.09283
2120.00000 -10.00000 -5.92775 -27.55674 -32.61151
2121.00000 -14.00000 -9.61719 -24.26514 -32.61151
2122.00000 -15.00000 -10.22556 -17.76175 -29.51581
2123.00000 -15.00000 -10.22556 -14.76128 -18.50853
2124.00000 -7.00000 -6.97425 -12.27971 -12.03783
2125.00000 -7.00000 -6.19815 -10.23415 -11.26382
2126.00000 -13.00000 -12.62342 -9.47776 -10.03006
2127.00000 -13.00000 -12.62342 -9.01579 -10.03006
2128.00000 -12.00000 -10.77456 -9.09719 -9.31016
2129.00000 -8.00000 -4.24176 -13.49023 -4.59406
2130.00000 -13.00000 -10.42532 -15.90492 -5.22482
2131.00000 -13.00000 -10.42532 -15.90492 -8.51142
2132.00000 -12.00000 -11.27634 -11.62087 -12.13313
2133.00000 -12.00000 -11.27634 -11.22427 -12.13313
2134.00000 -17.00000 -10.91570 -8.08261 -28.04365
2135.00000 -19.00000 -11.47537 -28.57085 -28.04365
2136.00000 -19.00000 -12.73939 -28.57085 -18.48463
2137.00000 -17.00000 -12.73939 -20.11644 -18.25590
2138.00000 -17.00000 -12.66119 -20.61519 -13.54941
2139.00000 -9.00000 -5.96408 -20.61519 -10.47605
2140.00000 -6.00000 -4.73064 -17.19596 -8.08076
2141.00000 -6.00000 -4.73064 -13.24915 -4.73849
2142.00000 -8.00000 -4.52984 -10.73481 -6.05926
2143.00000 -8.00000 -0.67023 -10.73481 -6.05926
2144.00000 -4.00000 -4.14068 -8.08855 -5.70740
2145.00000 -4.00000 -4.14068 -6.21371 -4.59498
2146.00000 -9.00000 -3.45327 -10.49521 -11.07827
2147.00000 -11.00000 -4.20129 -12.68427 -11.07827
2148.00000 -11.00000 -5.04775 -12.68427 -7.97828
2149.00000 -7.00000 -5.04775 -8.66600 -8.60908
2150.00000 -52.00000 -39.63760 -5.52468 -59.22196
2151.00000 -52.00000 -43.53317 -0.72338 -59.22196
2152.00000 -58.00000 -49.34891 -0.13555 -56.29573
2153.00000 -58.00000 -49.34891 0.62700 -41.95347
2154.00000 -45.00000 -40.50678 -1.52074 -34.27016
2155.00000 -45.00000 -39.44315 -4.51538 -30.51944
2156.00000 -36.00000 -32.23944 -5.62433 -24.74495
2157.00000 -36.00000 -32.23944 -5.62433 -24.13719
2158.00000 -26.00000 -25.54682 -5.27537 -23.58984
2159.00000 -23.00000 -29.99037 -4.04952 -23.58984
2160.00000 -53.00000 -43.19840 -1.81700 -18.70007
2161.00000 -53.00000 -43.19840 -5.33807 -24.09361
2162.00000 -35.00000 -33.62610 -14.35171 -24.09361
2163.00000 -29.00000 -22.87835 -14.35171 -19.24301
2164.00000 -27.00000 -23.29843 -9.48954 -12.93592
2165.00000 -27.00000 -23.29843 -5.71820 -12.35072
2166.00000 -24.00000 -22.29926 -8.64045 -7.60972
2167.00000 -24.00000 -20.33820 -8.64045 -3.15877
2168.00000 -18.00000 -18.53446 -12.31567 -3.15877
2169.00000 -15.00000 -14.80774 -12.31567 -2.46531
2170.00000 -12.00000 -13.59372 -8.49424 -6.01079
2171.00000 -8.00000 -8.50821 -8.49424 -7.25040
2172.00000 -4.00000 -6.57271 -8.14356 -7.25040
2173.00000 -9.00000 -8.21165 -10.67264 -2.76850
2174.00000 -15.00000 -9.99540 -10.67264 -3.19139
2175.00000 -15.00000 -11.13142 -7.55094 -9.30160
2176.00000 -14.00000 -11.13142 -4.66977 -9.30160
2177.00000 -14.00000 -9.67092 -27.24253 -7.85993
2178.00000 -14.00000 -11.29758 -27.24253 -6.85608
2179.00000 -36.00000 -25.77350 -21.26953 -6.85608
2180.00000 -36.00000 -30.23828 -19.37042 -5.83481
2181.00000 -29.00000 -30.23828 -22.18703 -6.51868
2182.00000 -29.00000 -23.06206 -22.18703 -8.55461
2183.00000 -21.00000 -22.46062 -20.90126 -9.76931
2184.00000 -21.00000 -16.40346 -12.63707 -9.76931
2185.00000 -13.00000 -12.00710 -12.99239 -3.27170
2186.00000 -9.00000 -11.74076 -12.99239 -2.80210
2187.00000 -9.00000 -8.51111 -12.73242 -2.81110
2188.00000 -12.00000 -8.09514 -7.68948 -2.81110
2189.00000 -12.00000 -6.43770 -7.68948 -1.69313
2190.00000 -9.00000 -7.92209 -6.33711 -3.50150
2191.00000 -21.00000 -19.05901 -3.18252 -29.81706
2192.00000 -31.00000 -24.08801 -9.13208 -36.55904
2193.00000 -31.00000 -24.08801 -22.80449 -44.57817
2194.00000 -18.00000 -21.12095 -22.80449 -44.57817
2195.00000 -19.00000 -21.12095 -18.26147 -38.03090
2196.00000 -27.00000 -19.80735 -18.26147 -36.90469
2197.00000 -27.00000 -21.27789 -19.72971 -36.90469
2198.00000 -22.00000 -21.27789 -19.72971 -41.02778
2199.00000 -21.00000 -24.15186 -14.86021 -41.02778
2200.00000 -21.00000 -25.17038 -14.24225 -26.44509
2201.00000 -22.00000 -25.17038 -11.41048 -19.41606
2202.00000 -22.00000 -19.99216 -13.07882 -21.79085
2203.00000 -21.00000 -14.29078 -13.07882 -21.79085
2204.00000 -21.00000 -14.13049 -12.26736 -18.89206
2205.00000 -18.00000 -12.73730 -9.66093 -16.17628
2206.00000 -12.00000 -10.48225 -8.60967 -16.17628
2207.00000 -12.00000 -9.30592 -10.06940 -12.61952
2208.00000 -15.00000 -9.30592 -10.06940 -10.21190
2209.00000 -15.00000 -8.77670 -6.91518 -7.06375
2210.00000 -10.00000 -6.71011 -6.91518 -2.67449
2211.00000 -12.00000 -3.43044 -7.03214 -5.06064
2212.00000 -12.00000 -3.43044 -7.03214 -7.04702
2213.00000 -11.00000 -2.41947 -5.38595 -9.57946
2214.00000 -17.00000 -14.57692 -5.49132 -9.57946
2215.00000 -17.00000 -14.57692 -7.13868 -7.78029
2216.00000 -15.00000 -9.87591 -7.13868 -5.61940
2217.00000 -14.00000 -4.55973 -3.09887 -2.52482
2218.00000 -9.00000 0.59177 0.48610 -8.97901
2219.00000 -5.00000 1.00000 0.48610 -9.41435
2220.00000 -5.00000 1.00000 -4.16323 -9.41435
2221.00000 -13.00000 -0.86799 -4.16323 -1.57029
2222.00000 -13.00000 -0.86799 -0.03767 -18.56818
2223.00000 -11.00000 0.83796 -7.99289 -21.56773
2224.00000 1.00000 1.00000 -10.85495 -21.56773
2225.00000 -24.00000 -18.04672 -23.99497 -18.73427
2226.00000 -25.00000 -19.06768 -23.99497 -18.11208
2227.00000 -25.00000 -19.06768 -22.57506 -12.41305
2228.00000 -17.00000 -12.17494 -17.05668 -10.05014
2229.00000 -16.00000 -8.29340 -12.98584 -9.79295
2230.00000 -16.00000 -8.29340 -10.49903 -6.65372
2231.00000 -10.00000 -6.25928 -10.49903 -5.67362
2232.00000 -7.00000 -4.69427 -11.82181 -4.56013
2233.00000 -7.00000 -4.66354 -11.82181 -4.18603
2234.00000 -6.00000 -1.76362 -2.48692 -6.48057
2235.00000 -6.00000 -1.76362 -2.21110 -6.48057
2236.00000 -14.00000 -2.10954 -5.67059 -3.54337
2237.00000 -15.00000 -10.34165 -5.67059 -0.39703
2238.00000 -15.00000 -10.34165 -3.77731 -7.68487
2239.00000 -16.00000 -7.84699 -5.73456 -17.66598
2240.00000 -16.00000 -2.23873 -6.95386 -19.14954
2241.00000 -2.00000 1.00000 -6.95386 -19.14954
2242.00000 1.00000 -2.03723 -0.66765 -19.08822
2243.00000 -8.00000 -2.03723 1.00000 -19.08822
2244.00000 -9.00000 -5.78955 1.00000 -18.02383
2245.00000 -13.00000 -5.78955 0.89432 -14.46603
2246.00000 -13.00000 -4.79051 -1.54521 -16.83449
2247.00000 -27.00000 -19.77465 -1.85357 -18.52414
2248.00000 -31.00000 -25.37834 -10.41355 -19.76688
2249.00000 -31.00000 -25.37834 -14.24056 -22.01650
2250.00000 -22.00000 -19.45296 -14.24056 -22.01650
2251.00000 -18.00000 -12.12725 -11.78976 -25.05964
2252.00000 -18.00000 -12.12725 -8.70556 -25.05964
2253.00000 -11.00000 -11.02570 -8.70556 -22.58130
2254.00000 -12.00000 -10.17652 -8.52244 -15.68826
2255.00000 -16.00000 -8.71297 -9.97230 -13.57728
2256.00000 -16.00000 -9.97280 -9.97230 -13.42955
2257.00000 -18.00000 -9.97280 -7.16673 -10.88835
2258.00000 -18.00000 -8.10031 -6.15707 -8.64198
2259.00000 -16.00000 -6.32102 -4.88659 -8.43574
2260.00000 -16.00000 -5.68637 -1.72112 -8.43574
2261.00000 -17.00000 -9.82658 -2.72742 -6.78870
2262.00000 -71.00000 -69.72903 -2.72742 -6.13093
2263.00000 -71.00000 -69.72903 -0.74578 -14.19303
2264.00000 -48.00000 -41.68384 -0.02971 -14.19303
2265.00000 -37.00000 -28.73680 -0.92697 -12.15780
2266.00000 -34.00000 -26.33323 -0.92697 -5.73252
2267.00000 -27.00000 -22.98702 -0.89175 0.58774
2268.00000 -26.00000 -22.53169 -34.59694 1.00000
2269.00000 -20.00000 -18.01896 -172.15929 1.00000
2270.00000 -26.00000 -20.35400 -172.15929 1.00000
2271.00000 -26.00000 -20.35400 -55.81659 1.00000
2272.00000 -24.00000 -14.87956 -46.13682 1.00000
2273.00000 -28.00000 -14.87956 -38.99318 -19.09627
2274.00000 -28.00000 -15.60776 -34.95346 -19.09627
2275.00000 -23.00000 -17.54298 -31.72324 -15.70027
2276.00000 -23.00000 -17.54298 -27.07887 -8.29690
2277.00000 -16.00000 -18.25864 -23.81173 -8.29690
2278.00000 -16.00000 -18.25864 -21.14733 -6.32233
2279.00000 -14.00000 -13.47618 -17.29299 -4.50570
2280.00000 -12.00000 -11.24005 -16.28932 -4.50570
2281.00000 -12.00000 -11.24005 -13.07884 -4.37841
2282.00000 -18.00000 -9.46432 -13.07884 -0.90948
2283.00000 -21.00000 -18.47411 -10.49128 0.89901
2284.00000 -21.00000 -18.49952 -15.31940 0.84374
2285.00000 -21.00000 -18.49952 -23.27301 -0.07740
2286.00000 -16.00000 -10.44459 -23.27301 -0.28946
2287.00000 -16.00000 -10.98959 -16.98725 -8.40542
2288.00000 -15.00000 -10.98959 -14.58336 -10.83177
2289.00000 -15.00000 -10.30039 -14.58336 -10.83177
2290.00000 -16.00000 -10.30039 -14.11217 -1.37801
2291.00000 -16.00000 -9.47217 -13.67905 1.00000
2292.00000 -8.00000 -5.24210 -11.76765 1.00000
2293.00000 -8.00000 -5.24210 -10.97873 1.00000
2294.00000 -7.00000 -2.56990 -5.69056 -2.25231
2295.00000 -5.00000 -1.07205 -7.60462 -4.62273
2296.00000 -5.00000 0.11399 -7.60462 -6.41010
2297.00000 0.00000 1.00000 -7.57181 -14.63026
2298.00000 -29.00000 -7.86051 -13.35616 -14.63026
2299.00000 -34.00000 -16.48369 -13.35616 -26.89644
2300.00000 -34.00000 -22.44583 -16.84362 -26.89644
2301.00000 -32.00000 -27.09798 -30.45593 -13.56907
2302.00000 -32.00000 -27.09798 -30.45593 -12.49637
2303.00000 -26.00000 -20.82620 -22.30635 -11.06075
2304.00000 -19.00000 -16.57501 -17.64270 -9.87416
2305.00000 -25.00000 -17.58872 -21.90519 -7.73893
2306.00000 -25.00000 -19.33994 -22.46290 -9.65610
2307.00000 -20.00000 -19.33994 -22.46290 -9.65610
2308.00000 -20.00000 -17.64506 -19.09106 -8.20234
2309.00000 -17.00000 -13.75347 -13.94813 -6.59080
2310.00000 -14.00000 -11.62784 -10.66388 -4.24782
2311.00000 -10.00000 -8.21181 -11.15191 -8.64505
2312.00000 -10.00000 -6.37143 -11.15191 -75.49049
2313.00000 -10.00000 -5.27587 -10.65319 -75.49049
2314.00000 -14.00000 -9.82662 -5.03529 -55.46364
2315.00000 -14.00000 -9.82662 -5.03529 -37.85993
2316.00000 -15.00000 -8.97232 -4.32580 -32.68648
2317.00000 -15.00000 -7.98147 -4.32580 -32.68648
2318.00000 -14.00000 -4.10809 -4.27603 -26.28886
2319.00000 -10.00000 -3.66124 -1.98101 -20.16465
2320.00000 -9.00000 -2.62232 -3.30470 -25.62602
2321.00000 -16.00000 -6.58261 -3.30470 -27.37762
2322.00000 -16.00000 -12.48359 -2.75834 -27.37762
2323.00000 -15.00000 -12.48359 -5.74535 -23.52506
2324.00000 -18.00000 -14.26619 -6.47267 -17.67027
2325.00000 -18.00000 -14.96317 -6.47267 -17.67027
2326.00000 -16.00000 -16.98982 -6.16141 -19.56895
2327.00000 -38.00000 -24.00896 -4.99639 -20.29830
2328.00000 -38.00000 -24.00896 -1.96510 -20.29830
2329.00000 -17.00000 -14.66952 -2.81967 -20.40413
2330.00000 -14.00000 -9.69640 -2.81967 -20.40413
2331.00000 -14.00000 -9.69640 -1.62980 -15.40161
2332.00000 -9.00000 -7.76425 -2.36606 -12.50698
2333.00000 -9.00000 -6.45523 -4.31147 -12.50698
2334.00000 -9.00000 -5.38989 -4.31147 -10.57543
2335.00000 -7.00000 -4.96017 -1.36355 -22.52800
2336.00000 -7.00000 -2.69174 -0.17925 -22.52800
2337.00000 -4.00000 -2.92123 -20.79892 -22.19317
2338.00000 -22.00000 -16.91843 -20.79892 -11.15077
2339.00000 -25.00000 -21.27941 -14.85285 -11.66734
2340.00000 -25.00000 -21.27941 -14.85285 -11.66734
2341.00000 -25.00000 -20.07828 -11.04796 -8.48915
2342.00000 -25.00000 -20.07828 -16.67732 -5.84641
2343.00000 -17.00000 -17.68419 -17.11434 -5.84641
2344.00000 -15.00000 -9.83452 -24.63528 -1.12810
2345.00000 -13.00000 -8.69707 -24.63528 -1.12810
2346.00000 -10.00000 -7.41109 -15.38826 1.00000
2347.00000 -11.00000 -8.79493 -8.98640 -4.54097
2348.00000 -11.00000 -8.79493 -8.28220 -12.86359
2349.00000 -16.00000 -5.32577 -6.71801 -12.86359
2350.00000 -16.00000 -5.51396 -3.95268 -25.89435
2351.00000 -13.00000 -5.51396 -15.14549 -25.89435
2352.00000 -5.00000 -2.96454 -15.14549 -15.70957
2353.00000 -25.00000 -11.19391 -11.54769 -15.95813
2354.00000 -32.00000 -15.72300 -10.67822 -15.95813
2355.00000 -32.00000 -19.34640 -10.61068 -14.90264
2356.00000 -20.00000 -19.34640 -9.36201 -13.29262
2357.00000 -20.00000 -16.02420 -9.38488 -11.04435
2358.00000 -20.00000 -15.62594 -9.38488 -4.93026
2359.00000 -20.00000 -12.49894 -6.35805 -3.12345
2360.00000 -27.00000 -19.51061 -7.26360 -0.05011
2361.00000 -27.00000 -19.51061 -9.11864 -2.20790
2362.00000 -24.00000 -14.63680 -9.11864 -7.32098
2363.00000 -20.00000 -12.98599 -7.93273 -7.32098
2364.00000 -14.00000 -9.24508 -6.27985 -6.88496
2365.00000 -10.00000 -8.19070 -3.20341 -6.88496
2366.00000 -8.00000 -5.94832 -3.52213 -4.11770
2367.00000 -10.00000 -5.10941 -3.52213 -3.29034
2368.00000 -10.00000 -5.10941 -2.52686 -1.89833
2369.00000 -7.00000 -3.00255 -2.52686 -3.95013
2370.00000 -8.00000 -6.04660 -0.47730 -11.03538
2371.00000 -8.00000 -6.04660 -2.80485 -11.03538
2372.00000 -3.00000 -0.85118 -2.80485 -11.64891
2373.00000 -8.00000 -3.70050 -1.09617 -15.58980
2374.00000 -17.00000 -20.98218 -0.12796 -16.41301
2375.00000 -17.00000 -20.98218 -6.65395 -22.80911
2376.00000 -23.00000 -17.70060 -6.65395 -22.80911
2377.00000 -24.00000 -19.71820 1.00000 -14.41564
2378.00000 -24.00000 -19.71820 1.00000 -8.13809
2379.00000 -21.00000 -19.44785 1.00000 -8.13809
2380.00000 -18.00000 -19.44785 -6.11876 -6.09489
2381.00000 -15.00000 -12.26655 -6.17228 -4.67936
2382.00000 -14.00000 -14.73617 -6.17228 -4.24870
2383.00000 -14.00000 -14.73617 -6.14122 -3.08056
2384.00000 -9.00000 -13.78297 -4.27914 -1.78395
2385.00000 -75.00000 -71.69805 -1.40324 -1.17077
2386.00000 -75.00000 -71.69805 -1.02819 -24.55558
